code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,module_presentation_length,date_registration,date_unregistration
CCC,2014B,308391,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,241,-66,126
CCC,2014B,308918,F,London Region,HE Qualification,20-30%,35-55,0,135,N,Fail,241,-36,NA
CCC,2014B,309118,M,South Region,HE Qualification,70-80%,0-35,0,120,N,Pass,241,-16,NA
CCC,2014B,309515,F,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Withdrawn,241,-24,-17
CCC,2014B,310088,M,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,241,-90,208
CCC,2014B,311616,M,South West Region,HE Qualification,80-90%,0-35,0,30,N,Pass,241,-25,NA
CCC,2014B,312886,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,241,-71,NA
CCC,2014B,314555,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn,241,-29,54
CCC,2014B,315322,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,241,-36,171
CCC,2014B,315728,M,North Region,HE Qualification,30-40%,0-35,0,30,N,Pass,241,-101,NA
CCC,2014B,316061,M,North Western Region,Lower Than A Level,0-10%,0-35,0,180,Y,Fail,241,-157,NA
CCC,2014B,316227,M,West Midlands Region,HE Qualification,50-60%,35-55,0,30,N,Distinction,241,-34,NA
CCC,2014B,318574,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,241,-225,-57
CCC,2014B,319042,M,London Region,A Level or Equivalent,10-20,35-55,0,180,N,Fail,241,-29,NA
CCC,2014B,320153,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn,241,-22,129
CCC,2014B,321112,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,241,-129,110
CCC,2014B,324257,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,241,-34,NA
CCC,2014B,325497,F,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Withdrawn,241,-264,108
CCC,2014B,328261,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,241,-29,NA
CCC,2014B,329673,M,North Region,Lower Than A Level,NA,35-55,0,60,N,Pass,241,-164,NA
CCC,2014B,330862,M,North Region,A Level or Equivalent,NA,0-35,0,150,N,Fail,241,-24,NA
CCC,2014B,330994,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn,241,-116,20
CCC,2014B,335553,M,West Midlands Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,241,-99,80
CCC,2014B,335648,F,South East Region,Lower Than A Level,90-100%,0-35,0,150,N,Fail,241,-25,NA
CCC,2014B,336398,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,241,-29,NA
CCC,2014B,336695,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,135,N,Withdrawn,241,-34,50
CCC,2014B,338604,M,Scotland,A Level or Equivalent,80-90%,0-35,0,210,N,Pass,241,-62,NA
CCC,2014B,338731,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,30,N,Withdrawn,241,-17,178
CCC,2014B,338854,M,Wales,HE Qualification,40-50%,35-55,0,150,N,Withdrawn,241,-143,-96
CCC,2014B,339353,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,241,-93,-74
CCC,2014B,342089,M,North Region,HE Qualification,NA,35-55,0,90,N,Fail,241,-45,NA
CCC,2014B,342957,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Fail,241,-43,NA
CCC,2014B,342974,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,241,-57,NA
CCC,2014B,344367,M,North Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,241,-29,NA
CCC,2014B,344396,F,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,241,-20,NA
CCC,2014B,345256,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Pass,241,-34,NA
CCC,2014B,347257,M,North Western Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,241,-130,-58
CCC,2014B,347518,M,Scotland,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,241,-134,-120
CCC,2014B,347764,M,South East Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,241,-79,NA
CCC,2014B,348050,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,241,-66,NA
CCC,2014B,348159,F,London Region,HE Qualification,0-10%,0-35,0,30,N,Pass,241,-29,NA
CCC,2014B,349069,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,241,-52,NA
CCC,2014B,351328,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,241,-87,166
CCC,2014B,351577,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,241,-218,NA
CCC,2014B,351775,F,Scotland,HE Qualification,40-50%,35-55,0,90,N,Pass,241,-218,NA
CCC,2014B,353066,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,241,-157,-142
CCC,2014B,353660,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn,241,-142,223
CCC,2014B,353804,M,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,241,-128,139
CCC,2014B,353979,M,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,241,-29,12
CCC,2014B,354607,F,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,241,-24,NA
CCC,2014B,355143,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,30,N,Fail,241,-78,NA
CCC,2014B,356274,M,Scotland,A Level or Equivalent,10-20,0-35,0,90,N,Fail,241,-155,NA
CCC,2014B,356523,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,241,-22,124
CCC,2014B,357176,M,South West Region,HE Qualification,50-60%,35-55,0,90,N,Pass,241,-34,NA
CCC,2014B,357214,F,South West Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,241,-34,-16
CCC,2014B,357485,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,241,-47,-19
CCC,2014B,357851,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,Y,Withdrawn,241,-264,35
CCC,2014B,357942,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,70,N,Withdrawn,241,-24,106
CCC,2014B,358075,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,241,-135,180
CCC,2014B,359114,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,241,-22,NA
CCC,2014B,359460,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,Y,Withdrawn,241,-235,19
CCC,2014B,360547,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn,241,-29,136
CCC,2014B,361410,F,London Region,A Level or Equivalent,60-70%,0-35,0,145,N,Pass,241,-73,NA
CCC,2014B,362223,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,241,-25,NA
CCC,2014B,362661,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,241,-72,12
CCC,2014B,363374,M,Wales,Lower Than A Level,40-50%,35-55,0,30,N,Fail,241,-17,NA
CCC,2014B,363773,F,South East Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,241,-53,NA
CCC,2014B,363906,M,North Western Region,HE Qualification,0-10%,35-55,0,30,N,Fail,241,-22,NA
CCC,2014B,363939,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,241,-66,NA
CCC,2014B,364920,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,241,-157,180
CCC,2014B,365993,M,South West Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,241,-144,NA
CCC,2014B,366310,M,North Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,241,-151,NA
CCC,2014B,366424,F,South Region,HE Qualification,20-30%,0-35,0,135,N,Withdrawn,241,-122,28
CCC,2014B,366872,F,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,241,-67,0
CCC,2014B,367807,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,241,-200,-26
CCC,2014B,368483,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,241,-204,69
CCC,2014B,368876,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,241,-29,NA
CCC,2014B,369908,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,241,-226,-169
CCC,2014B,370336,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,150,N,Fail,241,-233,NA
CCC,2014B,371113,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn,241,-54,0
CCC,2014B,371526,M,London Region,A Level or Equivalent,80-90%,0-35,0,150,N,Pass,241,-191,NA
CCC,2014B,371901,F,London Region,HE Qualification,30-40%,0-35,0,30,N,Pass,241,-304,NA
CCC,2014B,372812,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,241,-96,31
CCC,2014B,374028,M,London Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,241,-69,NA
CCC,2014B,374055,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,90,N,Withdrawn,241,-46,12
CCC,2014B,374756,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,241,-90,NA
CCC,2014B,375688,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,90,N,Withdrawn,241,-45,0
CCC,2014B,376701,M,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,241,-127,30
CCC,2014B,378920,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,241,-157,NA
CCC,2014B,379406,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,241,-1,121
CCC,2014B,381240,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Fail,241,-24,NA
CCC,2014B,381927,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,241,-40,NA
CCC,2014B,383015,F,Scotland,HE Qualification,40-50%,35-55,0,150,Y,Withdrawn,241,-128,-66
CCC,2014B,383140,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,241,-72,NA
CCC,2014B,383158,M,Scotland,HE Qualification,90-100%,0-35,0,30,N,Pass,241,-109,NA
CCC,2014B,383311,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,241,-29,NA
CCC,2014B,383347,M,North Region,Post Graduate Qualification,NA,55<=,0,60,N,Distinction,241,-29,NA
CCC,2014B,383372,F,Scotland,Lower Than A Level,0-10%,35-55,0,90,N,Pass,241,-185,NA
CCC,2014B,383971,F,South Region,A Level or Equivalent,NA,0-35,0,60,N,Fail,241,-43,NA
CCC,2014B,385120,M,South West Region,Lower Than A Level,0-10%,35-55,0,90,N,Withdrawn,241,-123,216
CCC,2014B,385387,F,North Region,HE Qualification,NA,0-35,0,90,N,Distinction,241,-43,NA
CCC,2014B,385980,M,London Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,241,-255,-108
CCC,2014B,386121,M,London Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,241,-92,28
CCC,2014B,386189,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,241,-222,118
CCC,2014B,386671,M,North Western Region,Lower Than A Level,30-40%,0-35,0,150,N,Withdrawn,241,-108,-95
CCC,2014B,387009,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass,241,-81,NA
CCC,2014B,388538,M,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,Pass,241,-29,NA
CCC,2014B,388708,M,London Region,HE Qualification,60-70%,0-35,0,30,N,Withdrawn,241,-8,174
CCC,2014B,388750,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,210,Y,Withdrawn,241,-106,170
CCC,2014B,389680,M,North Region,Lower Than A Level,NA,0-35,0,150,N,Withdrawn,241,-201,-47
CCC,2014B,390233,M,South Region,Lower Than A Level,50-60%,35-55,0,60,Y,Withdrawn,241,-304,-26
CCC,2014B,391343,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,150,N,Fail,241,-20,NA
CCC,2014B,391419,M,South East Region,A Level or Equivalent,10-20,35-55,0,30,N,Fail,241,-57,NA
CCC,2014B,392289,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Withdrawn,241,-34,39
CCC,2014B,392526,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,241,-29,NA
CCC,2014B,394311,M,London Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,241,-234,NA
CCC,2014B,394341,M,South East Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,241,-166,NA
CCC,2014B,394791,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn,241,NA,-61
CCC,2014B,395164,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,150,Y,Withdrawn,241,-61,12
CCC,2014B,396825,M,Ireland,A Level or Equivalent,50-60%,0-35,0,80,N,Pass,241,-114,NA
CCC,2014B,397149,M,South Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,241,-183,4
CCC,2014B,397506,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,241,-22,NA
CCC,2014B,397797,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,241,-148,0
CCC,2014B,398487,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,241,-75,NA
CCC,2014B,398877,M,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,241,-194,-9
CCC,2014B,399863,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,270,N,Withdrawn,241,-246,-232
CCC,2014B,400063,M,Wales,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,241,-17,125
CCC,2014B,401296,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,241,-22,NA
CCC,2014B,401903,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,241,-180,NA
CCC,2014B,403085,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,241,-29,NA
CCC,2014B,404239,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,241,-106,NA
CCC,2014B,405192,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,241,-72,-25
CCC,2014B,406265,M,Scotland,Lower Than A Level,40-50%,0-35,0,30,Y,Withdrawn,241,-29,39
CCC,2014B,406337,F,North Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,241,-25,18
CCC,2014B,406846,M,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,241,-24,NA
CCC,2014B,406908,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,241,-22,NA
CCC,2014B,406937,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,241,-54,32
CCC,2014B,407453,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,241,-121,132
CCC,2014B,407818,M,South Region,HE Qualification,20-30%,35-55,0,30,N,Fail,241,-60,NA
CCC,2014B,408371,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn,241,-25,68
CCC,2014B,408413,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,241,-46,NA
CCC,2014B,409540,M,North Western Region,HE Qualification,30-40%,0-35,0,30,N,Withdrawn,241,-36,66
CCC,2014B,410203,F,South Region,HE Qualification,70-80%,35-55,0,30,N,Pass,241,-50,NA
CCC,2014B,410407,M,South Region,HE Qualification,90-100%,35-55,0,30,N,Distinction,241,-92,NA
CCC,2014B,410699,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,30,N,Pass,241,-47,NA
CCC,2014B,410886,F,Scotland,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,241,-52,67
CCC,2014B,412258,F,South East Region,A Level or Equivalent,70-80%,0-35,0,40,N,Distinction,241,-24,NA
CCC,2014B,412268,M,South Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn,241,-17,24
CCC,2014B,412284,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,Y,Fail,241,-22,NA
CCC,2014B,413083,M,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Fail,241,-22,NA
CCC,2014B,416500,M,South East Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,241,-108,48
CCC,2014B,416689,F,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,241,-17,NA
CCC,2014B,416860,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,241,-24,144
CCC,2014B,417820,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,241,-113,NA
CCC,2014B,418224,F,Ireland,HE Qualification,NA,35-55,0,60,N,Fail,241,-25,NA
CCC,2014B,418623,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Pass,241,-124,NA
CCC,2014B,418971,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,241,-22,99
CCC,2014B,419233,F,Wales,HE Qualification,80-90%,0-35,0,120,N,Fail,241,-34,NA
CCC,2014B,419536,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,241,-58,32
CCC,2014B,420345,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,241,-45,NA
CCC,2014B,420428,M,South Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,241,-17,-8
CCC,2014B,420528,M,Ireland,A Level or Equivalent,70-80%,35-55,0,90,N,Distinction,241,-29,NA
CCC,2014B,420935,M,South West Region,HE Qualification,40-50%,35-55,0,30,N,Distinction,241,-25,NA
CCC,2014B,421209,F,London Region,HE Qualification,20-30%,0-35,0,60,Y,Pass,241,-10,NA
CCC,2014B,421712,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,241,-128,131
CCC,2014B,423879,M,South Region,A Level or Equivalent,40-50%,35-55,0,30,N,Distinction,241,-22,NA
CCC,2014B,424082,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Pass,241,-25,NA
CCC,2014B,424112,F,Ireland,A Level or Equivalent,NA,0-35,0,60,N,Pass,241,-17,NA
CCC,2014B,424950,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,45,N,Pass,241,-43,NA
CCC,2014B,425287,M,London Region,Post Graduate Qualification,30-40%,35-55,0,90,N,Withdrawn,241,-1,227
CCC,2014B,425714,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,241,-222,0
CCC,2014B,426610,F,Scotland,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,241,-25,NA
CCC,2014B,426616,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Fail,241,-45,NA
CCC,2014B,429065,M,Scotland,Lower Than A Level,70-80%,35-55,0,30,N,Fail,241,-50,NA
CCC,2014B,429185,F,North Region,A Level or Equivalent,NA,0-35,0,90,N,Distinction,241,-123,NA
CCC,2014B,429220,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,241,-262,-9
CCC,2014B,430686,M,West Midlands Region,A Level or Equivalent,NA,0-35,0,90,N,Pass,241,-57,NA
CCC,2014B,431014,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,241,-246,NA
CCC,2014B,431386,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,241,-17,NA
CCC,2014B,432278,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,241,-16,180
CCC,2014B,432718,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Withdrawn,241,-269,26
CCC,2014B,434562,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,241,-96,NA
CCC,2014B,434573,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,241,-171,NA
CCC,2014B,435271,M,South Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,241,-22,-12
CCC,2014B,436058,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,241,-110,NA
CCC,2014B,437432,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,75,N,Withdrawn,241,-165,-54
CCC,2014B,438313,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn,241,-141,46
CCC,2014B,438796,M,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,Pass,241,-25,NA
CCC,2014B,439669,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,241,-25,20
CCC,2014B,440171,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,241,-147,-87
CCC,2014B,440297,F,Wales,A Level or Equivalent,90-100%,0-35,0,170,N,Withdrawn,241,-124,-8
CCC,2014B,440323,F,London Region,Lower Than A Level,0-10%,0-35,0,30,Y,Withdrawn,241,-165,179
CCC,2014B,440591,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,100,Y,Withdrawn,241,-186,25
CCC,2014B,440905,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail,241,12,NA
CCC,2014B,441540,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,241,-171,116
CCC,2014B,441606,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,241,-29,31
CCC,2014B,442530,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,Y,Withdrawn,241,-129,-99
CCC,2014B,442954,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,241,-29,67
CCC,2014B,445777,M,Scotland,HE Qualification,80-90%,0-35,0,30,N,Distinction,241,-29,NA
CCC,2014B,445917,M,North Western Region,HE Qualification,90-100%,0-35,0,90,N,Distinction,241,-164,NA
CCC,2014B,445972,M,East Anglian Region,Post Graduate Qualification,90-100%,0-35,0,60,N,Distinction,241,-40,NA
CCC,2014B,446295,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,241,-25,NA
CCC,2014B,446628,M,North Western Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,241,-164,33
CCC,2014B,447306,F,London Region,HE Qualification,30-40%,0-35,0,30,N,Fail,241,-34,NA
CCC,2014B,464236,M,London Region,HE Qualification,90-100%,55<=,0,70,N,Withdrawn,241,-29,75
CCC,2014B,464724,M,South Region,Lower Than A Level,NA,35-55,0,60,N,Withdrawn,241,-29,18
CCC,2014B,465194,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,241,-134,-133
CCC,2014B,465406,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,241,-46,NA
CCC,2014B,465517,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,45,N,Withdrawn,241,-29,19
CCC,2014B,465719,M,Scotland,Lower Than A Level,0-10%,0-35,0,210,N,Fail,241,-29,NA
CCC,2014B,465764,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,130,Y,Withdrawn,241,-149,5
CCC,2014B,465843,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,241,-219,NA
CCC,2014B,466289,M,Ireland,Lower Than A Level,60-70%,0-35,0,30,N,Pass,241,-54,NA
CCC,2014B,466714,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,241,-95,166
CCC,2014B,467230,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,241,-64,NA
CCC,2014B,467753,M,Ireland,Post Graduate Qualification,NA,35-55,0,30,N,Withdrawn,241,-16,112
CCC,2014B,467894,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,241,-123,NA
CCC,2014B,468753,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,241,-16,NA
CCC,2014B,469113,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,241,-45,21
CCC,2014B,469732,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,241,-24,11
CCC,2014B,469761,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,241,-110,NA
CCC,2014B,470002,M,Wales,HE Qualification,70-80%,35-55,0,90,N,Withdrawn,241,-61,102
CCC,2014B,471018,M,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,241,-68,53
CCC,2014B,471580,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,241,-95,48
CCC,2014B,471657,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,241,-22,NA
CCC,2014B,471979,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,241,-25,NA
CCC,2014B,472087,M,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Pass,241,-178,NA
CCC,2014B,472309,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,N,Withdrawn,241,-25,222
CCC,2014B,472856,M,Wales,HE Qualification,30-40%,0-35,0,90,N,Withdrawn,241,-131,-8
CCC,2014B,473965,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,241,-65,NA
CCC,2014B,474283,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,241,-22,NA
CCC,2014B,474377,M,North Region,Lower Than A Level,NA,35-55,0,120,N,Withdrawn,241,-134,-50
CCC,2014B,474759,F,South Region,Lower Than A Level,90-100%,35-55,0,30,Y,Fail,241,-25,NA
CCC,2014B,475149,M,East Midlands Region,HE Qualification,80-90%,0-35,0,30,N,Withdrawn,241,-155,100
CCC,2014B,475443,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,241,-303,-262
